date eq,A,date pa,B,c
2018-09-23 22:07:12,0.43777739350971245,2018-09-08 22:07:12,1.5318529365657252,1.0
2018-09-28 22:07:12,0.26682805925413566,2018-09-13 22:07:12,0.23936185053570447,1.0
2018-10-03 22:07:12,0.03119488154936878,2018-09-18 22:07:12,0.5448994005733763,1.0
2018-10-08 22:07:12,0.03717793532768465,2018-09-23 22:07:12,-0.3631432932094202,-1.0
2018-10-13 22:07:12,0.30601187388322093,2018-09-28 22:07:12,-0.18068614133722571,-1.0
2018-10-18 22:07:12,0.04812957519165373,2018-10-03 22:07:12,-0.884863221296682,-1.0
2018-10-23 22:07:12,0.3392126347339903,2018-10-08 22:07:12,0.6417263265769455,1.0
2018-10-28 22:07:12,0.34521874459623025,2018-10-13 22:07:12,1.0983578821174267,1.0
2018-11-02 22:07:12,-0.017234422733298782,2018-10-18 22:07:12,-0.8346038759203053,1.0
2018-11-07 22:07:12,-0.024381808749783906,2018-10-23 22:07:12,0.008048649615443715,-1.0
